,Attrition,Age,DistanceFromHome,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing,Age_Bin,Gender_Male,JobRole_Human_Resources,JobRole_Laboratory _Technician,JobRole_Manager,JobRole_Manufacturing_Director,JobRole_Research_Director,JobRole_Research_Scientist,JobRole_Sales_Executive,JobRole_Sales_Representative,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Education_2,Education_3,Education_4,Education_5,EducationField_Life_Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical_Degree,JobLevel_2,JobLevel_3,JobLevel_4,JobLevel_5,MaritalStatus_Married,MaritalStatus_Single,Department_Research_Development,Department_Sales,StockOptionLevel_1,StockOptionLevel_2,StockOptionLevel_3
1258,0,38,2,44480,9.0,12,10.0,3,2,1,2,3,2,2.0,3.0,4.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2416,0,42,1,78790,2.0,11,11.0,2,5,0,2,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
20,0,42,3,89260,1.0,14,11.279936378095888,4,20,11,6,3,3,3.0,2.0,3.0,1,0,1,1,1,2,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2480,0,37,1,41270,2.0,13,15.0,2,5,0,2,3,4,2.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1529,0,43,20,61320,6.0,13,22.0,3,4,1,0,3,3,4.0,2.0,2.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1492,0,52,17,28890,1.0,11,34.0,2,34,1,16,3,4,4.0,3.0,3.0,1,1,1,1,1,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0
939,0,34,15,33390,1.0,16,9.0,2,8,1,1,3,3,4.0,3.0,4.0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
3664,0,45,2,103680,6.0,25,23.0,2,19,12,8,3,2,4.0,4.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0
3018,0,44,2,47070,1.0,17,26.0,4,25,14,13,3,4,3.0,1.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
710,0,55,9,26930,1.0,18,36.0,6,36,2,13,3,4,2.0,1.0,4.0,1,1,1,1,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
1564,0,35,1,167920,3.0,12,16.0,3,13,4,8,3,3,1.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
1559,0,32,10,95470,1.0,13,10.0,3,10,5,3,3,4,2.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
2342,0,54,7,196130,2.0,17,23.0,5,5,4,4,3,4,2.0,4.0,3.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2493,0,49,1,35910,9.0,13,22.0,2,3,1,2,3,3,4.0,3.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1080,0,37,1,52070,4.0,17,16.0,3,5,0,2,3,3,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
737,0,31,6,36170,7.0,21,10.0,5,5,0,3,4,4,1.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
2844,0,36,22,48980,4.0,13,12.0,3,7,0,7,3,2,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1262,0,31,7,46840,1.0,16,2.0,4,2,2,2,3,1,1.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
456,0,46,5,21740,3.0,11,23.0,3,12,4,9,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
2437,0,31,3,96100,0.0,11,6.0,2,5,1,4,3,3,4.0,2.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
723,0,42,6,40140,8.0,13,24.0,3,1,0,1,3,3,4.0,4.0,2.0,1,1,1,1,1,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
1987,0,37,18,174440,1.0,14,8.0,4,8,7,7,3,3,4.0,4.0,2.0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
134,0,46,15,41080,2.0,14,19.0,5,10,0,8,3,2,2.0,1.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
938,0,34,2,46950,1.0,16,14.0,2,14,2,1,3,4,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0
762,0,36,18,21320,4.0,20,9.0,1,3,0,2,4,3,1.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
3821,1,31,2,53960,7.0,12,3.0,2,1,0,0,2,3,2.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
2506,0,36,4,85780,7.0,21,11.0,4,9,0,8,4,1,3.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
936,0,31,18,38670,1.0,11,4.0,4,4,2,3,3,2,2.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
944,0,38,7,23720,4.0,12,20.0,3,1,0,0,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
3410,0,38,7,23720,4.0,18,20.0,3,1,0,0,3,3,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
637,0,32,3,53260,4.0,14,7.0,2,4,0,3,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
328,0,42,14,199990,2.0,23,17.0,6,5,1,3,4,4,3.0,2.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
1145,0,29,8,58690,1.0,11,10.0,6,10,0,9,3,2,3.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0
840,0,33,11,108200,5.0,12,11.0,2,9,1,7,3,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3592,0,26,14,48770,1.0,13,8.0,5,8,5,7,3,4,4.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
759,0,27,8,194190,7.0,14,5.0,2,3,0,2,3,3,3.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
3040,0,31,1,195130,1.0,12,10.0,1,10,9,6,3,1,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
3208,0,27,2,44470,1.0,13,7.0,4,7,0,7,3,4,4.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
2299,0,59,1,166060,7.0,11,28.0,6,21,7,9,3,3,2.0,4.0,2.0,1,1,1,1,1,3,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
4325,1,40,19,36330,3.0,9,10.0,0,4,0,3,3,2,2.0,3.0,1.0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3165,0,32,18,29730,3.0,22,12.0,0,7,2,5,4,4,2.0,4.0,1.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
3807,1,19,2,98240,1.0,16,1.0,2,1,0,0,2,2,1.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
1408,0,46,3,29110,5.0,13,28.0,3,2,1,2,3,4,3.0,2.0,4.0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
4081,1,35,2,25320,1.0,6,1.0,2,1,0,0,1,2,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3730,1,26,1,24260,1.0,16,1.0,3,1,0,0,3,2,3.0,1.0,2.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
3737,1,20,1,61620,1.0,4,1.0,2,1,1,1,2,2,2.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1
19,0,53,9,21480,3.0,11,21.0,2,5,1,3,2,4,1.0,2.0,2.0,1,1,1,1,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2931,0,35,7,104960,1.0,13,5.0,2,5,0,2,3,2,2.0,3.0,2.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
1938,0,35,6,22770,1.0,12,3.0,2,3,1,2,3,3,3.0,2.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
2581,0,54,7,63230,4.0,23,24.0,2,4,1,2,4,4,4.0,4.0,3.0,1,1,1,1,1,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
2369,0,30,7,39360,0.0,11,6.0,3,5,1,2,3,3,3.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1097,0,24,5,40870,0.0,20,4.0,1,3,0,2,4,3,3.0,2.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
1730,0,46,2,165550,8.0,14,28.0,4,26,15,9,3,3,4.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
1295,0,43,11,38860,1.0,17,9.0,2,9,0,0,3,4,3.0,4.0,3.0,1,1,1,1,1,2,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0
1539,0,35,5,94190,1.0,24,6.0,5,6,1,1,4,3,4.0,4.0,3.0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0
3257,0,26,14,108800,1.0,23,7.0,5,7,5,7,4,4,4.0,4.0,2.0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1446,0,33,6,90690,3.0,25,15.0,3,13,4,7,4,2,3.0,4.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
3093,0,31,1,168560,3.0,12,9.0,3,3,1,0,3,3,2.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
977,0,32,2,53630,1.0,13,6.0,4,6,4,1,3,4,3.0,4.0,2.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0
1090,0,30,6,63920,1.0,21,11.0,2,11,10,8,4,4,1.0,2.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
1731,0,44,16,45560,2.0,13,6.0,4,0,0,0,3,3,3.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1634,0,41,2,47410,6.0,16,8.0,3,2,2,1,3,4,2.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
2339,0,25,21,88530,1.0,22,2.0,3,2,2,1,4,3,4.0,3.0,3.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1566,0,53,1,44250,6.0,22,33.0,2,12,3,8,4,3,4.0,3.0,4.0,1,1,1,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0
1023,0,36,6,92040,6.0,23,17.0,2,7,7,7,4,3,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
3273,0,45,1,29420,1.0,22,21.0,4,21,8,6,4,2,2.0,2.0,3.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
1982,0,35,23,78230,1.0,13,15.0,3,14,2,9,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
2641,0,46,3,29110,5.0,13,28.0,3,2,1,2,3,4,2.0,4.0,4.0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0
2727,0,45,2,60740,0.0,14,9.0,2,8,3,1,3,4,2.0,4.0,3.0,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2658,0,37,7,20860,4.0,14,17.0,3,3,1,0,3,3,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4342,1,44,12,28440,1.0,11,6.0,2,5,2,3,2,3,3.0,1.0,1.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
749,0,35,23,78230,1.0,13,15.0,3,14,2,9,3,4,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
614,0,26,2,53040,0.0,20,5.0,2,4,1,1,4,3,2.0,3.0,2.0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0
1698,0,35,7,104960,1.0,13,5.0,2,5,0,2,3,3,4.0,3.0,1.0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
641,0,31,13,27820,1.0,19,13.0,5,13,9,9,3,3,2.0,3.0,4.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1,0,32,14,193280,1.0,15,5.0,2,5,0,3,3,2,3.0,2.0,2.0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1
2357,0,50,15,53770,4.0,14,16.0,3,2,2,1,3,3,3.0,3.0,1.0,1,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0
3231,0,49,3,108450,3.0,24,27.0,4,4,1,2,4,4,2.0,3.0,2.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
4276,1,43,6,45220,8.0,12,7.0,3,4,1,3,2,3,1.0,3.0,1.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0
2614,0,35,12,54060,0.0,12,6.0,2,5,4,3,3,4,4.0,4.0,4.0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
481,0,24,6,25760,8.0,17,6.0,3,4,1,2,3,3,2.0,4.0,2.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
4299,1,49,7,23420,3.0,10,20.0,2,4,1,3,2,1,4.0,1.0,3.0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
3622,0,41,6,68420,4.0,16,13.0,3,9,1,8,3,2,3.0,3.0,4.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0
3770,1,40,2,65450,4.0,11,22.0,2,1,0,0,3,3,2.0,2.0,2.0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
1064,0,38,20,163280,1.0,17,10.0,2,10,9,9,3,4,4.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1528,0,34,6,23480,1.0,14,6.0,3,5,1,3,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
1092,0,51,6,24500,0.0,12,11.0,2,10,1,0,3,2,1.0,3.0,3.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0
3412,0,27,2,39040,1.0,17,7.0,2,7,0,7,3,3,2.0,1.0,4.0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2691,0,50,4,54730,1.0,19,20.0,2,20,3,8,3,3,4.0,3.0,3.0,1,1,1,1,1,2,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
2084,0,36,22,50560,7.0,12,15.0,2,12,5,7,3,3,3.0,4.0,3.0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0
3669,0,38,1,64720,0.0,13,17.0,4,16,5,13,3,2,2.0,2.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1592,0,32,14,23890,6.0,12,5.0,4,3,0,2,3,4,4.0,3.0,4.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0
1603,0,35,1,136750,1.0,15,5.0,5,5,1,0,3,3,2.0,4.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
746,0,47,20,148520,3.0,19,27.0,3,5,1,0,3,2,4.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
2148,0,42,6,182650,9.0,12,18.0,4,13,5,7,3,4,2.94709236031927,2.0,2.0,1,1,0,1,1,2,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0
673,0,29,6,40370,0.0,14,4.0,2,3,0,2,3,4,3.0,4.0,4.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4340,1,21,1,27910,1.0,9,1.0,3,1,1,0,2,3,3.0,4.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
2542,0,23,16,53990,1.0,23,4.0,2,4,0,2,4,3,1.0,3.0,4.0,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3929,1,30,4,28620,5.0,12,9.0,2,6,0,1,3,4,1.0,3.0,3.0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0
1553,0,25,9,23110,1.0,11,5.0,2,5,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
2250,0,33,8,34200,1.0,14,8.0,3,8,3,0,3,3,3.0,1.0,3.0,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1936,0,33,7,76420,2.0,20,8.0,2,2,2,2,4,4,4.0,4.0,4.0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0
3288,0,40,5,104820,1.0,11,21.0,6,21,12,8,3,4,3.0,4.0,3.0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1264,0,42,2,29560,5.0,13,23.0,2,20,4,8,3,3,2.0,4.0,4.0,1,1,1,1,1,2,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2763,0,27,2,33460,1.0,21,9.0,2,9,0,8,4,3,2.0,3.0,3.0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
4242,1,37,12,30720,5.0,9,17.0,3,14,11,7,2,2,2.0,1.0,1.0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3585,0,51,2,190490,7.0,13,23.0,2,20,15,15,3,4,4.0,4.0,1.0,1,1,1,1,1,3,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0
1897,0,44,4,171590,5.0,22,16.0,1,2,2,2,4,2,4.0,2.0,4.0,1,1,1,1,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,0
3163,0,45,3,118360,1.0,22,10.0,2,10,7,7,4,4,2.0,4.0,4.0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
2076,0,53,8,20700,4.0,13,27.0,2,3,0,2,3,4,1.0,1.0,2.0,1,1,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
3216,0,37,23,78800,3.0,12,9.0,2,4,0,2,3,4,4.0,3.0,2.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
1355,0,31,19,44400,1.0,13,4.0,2,4,3,2,3,4,1.0,3.0,3.0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0
