Attrition,Age,BusinessTravel,Department,DistanceFromHome,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,PerformanceRating,JobInvolvement,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,NumCompaniesWorked_Missing,TotalWorkngYears_Missing,EnvironmentSatisfaction_Missing,JobSatisfaction_Missing,WorkLifeBalance_Missing
0,38,Travel_Rarely,Research_Development,7,4,Life_Sciences,Male,1,Sales_Executive,Single,43120,0.0,12,1,10.0,2,9,1,8,3,2,2.0,4.0,2.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,8,3,Medical,Male,5,Research_Scientist,Married,132450,1.0,23,1,9.0,3,9,0,7,4,3,4.0,3.0,3.0,1,1,1,1,1
0,32,Travel_Rarely,Sales,1,3,Medical,Male,2,Sales_Executive,Single,136640,3.0,14,0,10.0,6,7,7,7,3,4,2.0,4.0,4.0,1,1,1,1,1
0,47,Travel_Rarely,Research_Development,2,3,Medical,Female,5,Sales_Executive,Single,50210,2.0,17,0,20.0,3,7,1,7,3,3,2.0,2.0,2.0,1,1,1,1,1
0,40,Travel_Frequently,Research_Development,2,4,Medical,Female,3,Human_Resources,Married,51260,5.0,18,0,20.0,2,18,1,12,3,4,4.0,4.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,6,1,Life_Sciences,Male,2,Laboratory _Technician,Married,28590,3.0,18,1,32.0,2,5,1,3,3,4,2.0,4.0,3.0,1,1,1,1,1
0,41,Travel_Rarely,Sales,5,3,Medical,Male,1,Sales_Executive,Divorced,102390,3.0,24,3,23.0,3,21,12,6,4,4,4.0,4.0,3.0,1,1,1,1,1
0,60,Travel_Rarely,Research_Development,6,2,Life_Sciences,Female,5,Laboratory _Technician,Single,53290,8.0,20,0,10.0,3,2,2,2,4,2,1.0,3.0,3.0,1,1,1,1,1
0,27,Travel_Frequently,Research_Development,23,1,Life_Sciences,Male,2,Manufacturing_Director,Divorced,43250,1.0,14,0,9.0,2,9,1,7,3,4,3.0,1.0,3.0,1,1,1,1,1
0,41,Travel_Rarely,Research_Development,2,3,Medical,Male,1,Manufacturing_Director,Married,72600,1.0,16,0,22.0,2,22,2,10,3,4,2.0,3.0,3.0,1,1,1,1,1
0,50,Travel_Rarely,Sales,7,3,Life_Sciences,Male,2,Research_Scientist,Married,23220,7.0,25,1,4.0,0,2,2,2,4,4,4.0,4.0,3.0,1,1,1,1,1
0,36,Non-Travel,Research_Development,8,4,Technical_Degree,Female,2,Research_Scientist,Married,41520,9.0,19,1,10.0,3,8,0,5,3,1,3.0,2.0,3.0,1,1,1,1,1
0,38,Travel_Rarely,Research_Development,1,3,Medical,Female,3,Manager,Single,96190,4.0,13,1,10.0,2,1,0,0,3,4,4.0,4.0,4.0,1,1,1,1,1
0,44,Non-Travel,Research_Development,6,2,Life_Sciences,Male,1,Research_Scientist,Single,135030,2.0,12,0,9.0,6,5,1,4,3,4,2.0,1.0,3.0,1,1,1,1,1
0,47,Travel_Frequently,Research_Development,22,3,Life_Sciences,Male,1,Research_Scientist,Divorced,54410,9.0,22,1,28.0,6,22,11,13,4,3,3.0,3.0,3.0,1,1,1,1,1
0,30,Travel_Rarely,Research_Development,6,3,Life_Sciences,Male,2,Sales_Executive,Divorced,52090,7.0,14,1,10.0,3,8,7,7,3,3,2.0,4.0,4.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,1,2,Medical,Female,1,Sales_Executive,Single,106730,1.0,13,3,1.0,2,1,0,0,3,1,2.0,2.0,3.0,1,1,1,1,1
0,43,Travel_Frequently,Research_Development,21,1,Life_Sciences,Male,1,Laboratory _Technician,Married,135490,3.0,11,2,7.0,3,2,2,2,3,3,3.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,2,5,Technical_Degree,Male,2,Healthcare_Representative,Single,49990,3.0,12,2,10.0,2,5,4,3,3,3,4.0,4.0,3.0,1,1,1,1,1
0,23,Travel_Rarely,Sales,10,3,Marketing,Male,5,Sales_Executive,Married,42210,1.0,11,1,5.0,4,4,0,2,3,4,4.0,4.0,3.0,1,1,1,1,1
0,39,Travel_Rarely,Sales,2,4,Marketing,Female,4,Healthcare_Representative,Married,138720,9.0,12,3,12.0,3,8,3,6,3,3,4.0,3.0,4.0,1,1,1,1,1
0,56,Travel_Rarely,Research_Development,2,4,Medical,Male,1,Manager,Married,20420,7.0,12,0,30.0,6,10,1,1,3,2,2.0,4.0,3.0,1,1,1,1,1
0,40,Travel_Rarely,Sales,7,3,Marketing,Male,2,Research_Scientist,Single,20730,0.0,14,0,5.0,3,4,2,3,3,2,4.0,4.0,4.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,8,3,Life_Sciences,Female,1,Laboratory _Technician,Single,29560,8.0,13,0,9.0,6,7,0,7,3,2,2.0,4.0,4.0,1,1,1,1,1
0,29,Travel_Rarely,Sales,16,3,Marketing,Female,2,Manager,Divorced,29260,1.0,15,1,2.0,3,2,2,2,3,3,4.0,4.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,7,3,Life_Sciences,Female,3,Laboratory _Technician,Single,48090,2.0,18,0,19.0,2,2,2,2,3,2,2.0,4.0,4.0,1,1,1,1,1
0,35,Non-Travel,Research_Development,4,1,Medical,Male,1,Healthcare_Representative,Divorced,51630,2.0,18,2,16.0,4,1,0,0,3,2,3.0,3.0,3.0,1,1,1,1,1
0,32,Travel_Frequently,Sales,3,4,Life_Sciences,Male,2,Sales_Executive,Married,188440,1.0,19,0,10.0,3,10,4,7,3,3,4.0,4.0,3.0,1,1,1,1,1
0,38,Travel_Rarely,Sales,8,3,Medical,Male,4,Laboratory _Technician,Married,181720,6.0,12,2,6.0,5,1,0,1,3,3,4.0,2.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,16,3,Medical,Female,3,Laboratory _Technician,Divorced,57440,3.0,19,1,7.0,4,0,0,0,3,3,1.0,3.0,3.0,1,1,1,1,1
0,52,Travel_Rarely,Sales,17,5,Technical_Degree,Male,3,Manager,Married,28890,1.0,11,1,34.0,2,34,1,16,3,3,4.0,3.0,3.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,6,3,Life_Sciences,Male,2,Research_Scientist,Single,74840,1.0,15,0,6.0,3,6,1,4,3,2,3.0,4.0,3.0,1,1,1,1,1
0,45,Travel_Rarely,Sales,2,3,Life_Sciences,Male,3,Healthcare_Representative,Single,60740,0.0,14,0,9.0,2,8,3,1,3,4,2.0,4.0,3.0,1,1,1,1,1
0,23,Travel_Rarely,Research_Development,18,1,Life_Sciences,Female,2,Research_Scientist,Single,173280,1.0,17,1,2.0,2,2,0,2,3,2,3.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,10,3,Technical_Degree,Male,1,Research_Scientist,Single,45050,1.0,12,0,6.0,3,6,1,4,3,2,3.0,2.0,2.0,1,1,1,1,1
0,36,Non-Travel,Research_Development,6,2,Life_Sciences,Male,5,Sales_Executive,Single,116310,1.0,18,1,10.0,2,10,0,9,3,3,2.0,4.0,3.0,1,1,1,1,1
0,52,Non-Travel,Research_Development,1,4,Life_Sciences,Male,5,Sales_Executive,Married,97380,0.0,18,2,5.0,2,4,1,2,3,3,4.0,4.0,2.0,1,1,1,1,1
0,26,Travel_Frequently,Research_Development,2,2,Life_Sciences,Male,1,Manufacturing_Director,Divorced,28350,3.0,11,1,5.0,2,2,2,0,3,1,2.0,4.0,2.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,8,2,Medical,Male,3,Manufacturing_Director,Married,169590,4.0,14,3,11.0,5,8,1,1,3,4,3.0,4.0,4.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,11,4,Technical_Degree,Male,2,Manufacturing_Director,Single,61460,2.0,12,0,10.0,3,4,1,3,3,3,2.0,3.0,4.0,1,1,1,1,1
0,54,Travel_Rarely,Research_Development,14,4,Medical,Female,2,Laboratory _Technician,Divorced,49630,9.0,15,1,9.0,2,5,1,4,3,4,3.0,1.0,3.0,1,1,1,1,1
0,27,Travel_Frequently,Research_Development,10,2,Life_Sciences,Female,4,Research_Scientist,Married,195370,0.0,12,0,5.0,5,4,1,1,3,4,,4.0,4.0,1,1,0,1,1
0,37,Travel_Rarely,Sales,2,4,Technical_Degree,Male,2,Manufacturing_Director,Divorced,61720,0.0,11,0,6.0,1,5,4,3,3,3,1.0,4.0,4.0,1,1,1,1,1
0,38,Travel_Frequently,Sales,2,4,Life_Sciences,Female,2,Research_Scientist,Single,23680,6.0,11,1,17.0,3,15,4,12,3,4,3.0,3.0,2.0,1,1,1,1,1
0,34,Travel_Rarely,Sales,2,3,Marketing,Male,1,Sales_Representative,Single,103120,1.0,12,0,6.0,2,6,1,3,3,3,3.0,1.0,3.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,4,4,Medical,Male,3,Manager,Married,16750,1.0,16,0,3.0,6,3,0,2,3,4,4.0,4.0,3.0,1,1,1,1,1
0,30,Travel_Rarely,Research_Development,16,3,Medical,Male,1,Laboratory _Technician,Married,25230,3.0,13,1,7.0,2,2,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1
0,40,Travel_Frequently,Research_Development,8,4,Medical,Male,2,Manufacturing_Director,Married,65670,1.0,13,1,8.0,3,8,3,7,3,4,1.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,8,3,Life_Sciences,Male,3,Healthcare_Representative,Married,47390,5.0,24,2,6.0,2,3,1,2,4,4,4.0,4.0,3.0,1,1,1,1,1
0,42,Travel_Frequently,Research_Development,7,4,Medical,Male,1,Manufacturing_Director,Divorced,92080,1.0,15,1,24.0,2,24,14,9,3,3,3.0,4.0,3.0,1,1,1,1,1
0,24,Non-Travel,Sales,1,5,Marketing,Female,1,Manufacturing_Director,Divorced,81890,1.0,14,1,1.0,3,1,0,0,3,4,2.0,2.0,2.0,1,1,1,1,1
0,52,Travel_Rarely,Research_Development,23,3,Life_Sciences,Male,2,Manufacturing_Director,Married,29420,8.0,11,1,9.0,1,5,1,4,3,4,4.0,3.0,3.0,1,1,1,1,1
0,50,Travel_Rarely,Research_Development,6,4,Life_Sciences,Male,2,Sales_Executive,Married,49410,5.0,11,1,30.0,3,4,0,3,3,4,4.0,4.0,3.0,1,1,1,1,1
0,33,Travel_Rarely,Research_Development,2,4,Life_Sciences,Male,4,Manufacturing_Director,Married,59020,0.0,12,1,14.0,2,13,3,7,3,4,2.0,3.0,4.0,1,1,1,1,1
0,47,Travel_Rarely,Research_Development,5,4,Other,Male,2,Manager,Married,63470,1.0,14,0,26.0,2,26,3,0,3,4,3.0,1.0,3.0,1,1,1,1,1
0,36,Travel_Rarely,Sales,5,3,Medical,Female,2,Sales_Executive,Married,42000,0.0,22,0,10.0,3,9,0,5,4,3,3.0,2.0,3.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,8,3,Other,Male,1,Research_Scientist,Married,34520,1.0,11,0,10.0,3,10,0,7,3,4,4.0,3.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Sales,8,4,Marketing,Female,1,Research_Scientist,Single,26320,3.0,13,3,7.0,3,2,2,2,3,3,1.0,3.0,4.0,1,1,1,1,1
0,42,Travel_Rarely,Sales,12,1,Marketing,Male,2,Laboratory _Technician,Married,46680,9.0,18,2,8.0,2,4,0,2,3,3,4.0,2.0,3.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,2,Healthcare_Representative,Married,27200,4.0,14,1,8.0,3,5,0,4,3,2,3.0,2.0,1.0,1,1,1,1,1
0,32,Travel_Rarely,Research_Development,2,1,Medical,Male,2,Manufacturing_Director,Married,171810,1.0,14,0,14.0,2,14,6,8,3,2,3.0,3.0,3.0,1,1,1,1,1
0,40,Travel_Frequently,Sales,7,3,Marketing,Male,3,Manufacturing_Director,Single,22380,6.0,14,0,10.0,3,1,0,0,3,3,3.0,4.0,3.0,1,1,1,1,1
0,30,Travel_Rarely,Research_Development,6,3,Technical_Degree,Male,2,Research_Director,Single,14830,5.0,13,0,12.0,3,0,0,0,3,4,4.0,4.0,4.0,1,1,1,1,1
0,45,Travel_Rarely,Research_Development,8,4,Life_Sciences,Male,1,Research_Director,Single,56050,1.0,12,2,1.0,2,1,0,0,3,4,3.0,3.0,4.0,1,1,1,1,1
0,42,Travel_Rarely,Research_Development,16,2,Medical,Male,2,Sales_Representative,Married,72950,1.0,15,0,10.0,3,9,7,8,3,1,4.0,1.0,4.0,1,1,1,1,1
0,38,Travel_Frequently,Sales,3,3,Medical,Male,2,Research_Scientist,Divorced,23060,2.0,19,1,13.0,5,4,1,2,3,4,1.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Frequently,Research_Development,6,4,Life_Sciences,Male,3,Laboratory _Technician,Single,23480,1.0,14,1,6.0,3,5,1,3,3,4,2.0,3.0,4.0,1,1,1,1,1
0,43,Travel_Rarely,Research_Development,20,2,Medical,Male,2,Healthcare_Representative,Married,61320,6.0,13,0,22.0,3,4,1,0,3,4,4.0,4.0,3.0,1,1,1,1,1
0,27,Travel_Rarely,Sales,2,4,Medical,Male,2,Manager,Divorced,33460,1.0,21,1,9.0,2,9,0,8,4,3,2.0,3.0,3.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,1,3,Medical,Male,1,Research_Director,Single,108550,3.0,13,1,17.0,2,8,1,6,3,3,1.0,4.0,3.0,1,1,1,1,1
0,28,Travel_Rarely,Sales,1,2,Technical_Degree,Female,1,Sales_Executive,Married,22310,1.0,12,0,8.0,3,8,7,5,3,4,2.0,4.0,3.0,1,1,1,1,1
0,34,Travel_Rarely,Sales,2,5,Life_Sciences,Male,4,Research_Scientist,Married,23230,0.0,17,0,4.0,2,3,0,2,3,4,2.0,2.0,3.0,1,1,1,1,1
0,27,Non-Travel,Sales,1,3,Technical_Degree,Female,1,Sales_Executive,Married,27130,1.0,11,0,0.0,2,0,0,0,3,3,4.0,4.0,3.0,1,1,1,1,1
0,51,Travel_Rarely,Sales,13,3,Medical,Male,3,Research_Scientist,Married,94390,2.0,15,3,29.0,0,20,4,17,3,4,3.0,2.0,4.0,1,1,1,1,1
0,44,Travel_Rarely,Sales,19,5,Medical,Female,1,Sales_Executive,Single,25660,9.0,11,1,10.0,3,5,2,3,3,2,4.0,4.0,3.0,1,1,1,1,1
0,25,Travel_Rarely,Research_Development,14,3,Medical,Male,1,Laboratory _Technician,Single,199260,7.0,11,3,6.0,5,4,0,1,3,4,3.0,4.0,4.0,1,1,1,1,1
0,33,Travel_Rarely,Research_Development,6,4,Life_Sciences,Male,3,Laboratory _Technician,Divorced,24510,1.0,13,1,9.0,3,9,0,8,3,3,3.0,4.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Sales,5,4,Medical,Female,2,Manager,Single,94190,1.0,24,1,6.0,5,6,1,1,4,2,3.0,3.0,3.0,1,1,1,1,1
0,36,Travel_Rarely,Sales,8,4,Marketing,Male,3,Manager,Married,86860,1.0,13,0,18.0,2,18,4,11,3,4,3.0,4.0,3.0,1,1,1,1,1
0,32,Travel_Rarely,Research_Development,2,4,Medical,Female,4,Sales_Executive,Divorced,30380,2.0,20,0,8.0,3,5,0,3,4,4,3.0,2.0,3.0,1,1,1,1,1
0,30,Travel_Frequently,Research_Development,3,5,Medical,Male,5,Sales_Representative,Divorced,30580,9.0,14,1,10.0,2,5,0,3,3,4,3.0,1.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Sales,5,3,Marketing,Male,4,Sales_Executive,Married,23250,7.0,18,1,35.0,1,5,0,4,3,3,3.0,4.0,3.0,1,1,1,1,1
0,45,Travel_Rarely,Research_Development,1,5,Technical_Degree,Male,2,Healthcare_Representative,Divorced,20880,4.0,15,3,18.0,2,5,0,2,3,3,2.0,4.0,4.0,1,1,1,1,1
0,32,Travel_Rarely,Sales,8,3,Marketing,Female,1,Human_Resources,Married,30720,5.0,12,0,9.0,4,5,1,3,3,3,1.0,3.0,4.0,1,1,1,1,1
0,52,Travel_Frequently,Research_Development,1,1,Life_Sciences,Male,2,Laboratory _Technician,Married,50060,3.0,16,1,31.0,2,9,0,0,3,3,3.0,3.0,4.0,1,1,1,1,1
0,37,Travel_Rarely,Sales,19,2,Life_Sciences,Female,4,Laboratory _Technician,Divorced,42570,4.0,15,0,9.0,2,1,0,0,3,4,4.0,3.0,4.0,1,1,1,1,1
0,28,Travel_Rarely,Research_Development,17,4,Life_Sciences,Female,1,Healthcare_Representative,Divorced,25000,1.0,16,2,6.0,3,5,0,4,3,2,3.0,2.0,3.0,1,1,1,1,1
0,22,Travel_Rarely,Research_Development,2,2,Life_Sciences,Male,1,Sales_Representative,Married,11020,6.0,19,0,4.0,3,2,2,2,3,4,3.0,2.0,3.0,1,1,1,1,1
0,44,Travel_Rarely,Research_Development,18,3,Medical,Female,1,Laboratory _Technician,Married,104530,2.0,11,1,10.0,2,3,0,2,3,2,4.0,4.0,4.0,1,1,1,1,1
0,42,Travel_Frequently,Sales,10,4,Life_Sciences,Female,2,Laboratory _Technician,Single,22880,5.0,16,1,8.0,4,2,2,2,3,3,4.0,3.0,3.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,11,3,Other,Male,2,Research_Scientist,Married,39290,0.0,24,0,6.0,6,5,0,3,4,3,1.0,4.0,3.0,1,1,1,1,1
0,25,Travel_Rarely,Sales,9,3,Life_Sciences,Female,1,Laboratory _Technician,Married,23110,1.0,11,1,5.0,2,5,0,3,3,3,3.0,4.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,7,2,Life_Sciences,Female,1,Healthcare_Representative,Married,31400,1.0,13,1,17.0,2,17,5,15,3,3,3.0,4.0,4.0,1,1,1,1,1
0,32,Non-Travel,Research_Development,17,3,Life_Sciences,Male,1,Sales_Executive,Divorced,44500,0.0,13,0,4.0,3,3,0,2,3,3,1.0,3.0,3.0,1,1,1,1,1
0,25,Travel_Rarely,Sales,4,3,Marketing,Female,4,Research_Scientist,Married,27560,1.0,12,2,5.0,2,5,0,3,3,2,3.0,4.0,4.0,1,1,1,1,1
0,49,Travel_Rarely,Sales,7,3,Technical_Degree,Female,2,Sales_Representative,Married,190330,2.0,18,1,7.0,5,4,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1
0,24,Non-Travel,Research_Development,2,5,Technical_Degree,Male,2,Healthcare_Representative,Married,187220,0.0,22,1,6.0,3,5,3,4,4,3,3.0,4.0,2.0,1,1,1,1,1
0,32,Travel_Frequently,Research_Development,10,5,Medical,Male,1,Research_Scientist,Married,95470,1.0,13,1,10.0,3,10,5,3,3,3,1.0,4.0,3.0,1,1,1,1,1
0,38,Travel_Rarely,Sales,18,2,Medical,Male,1,Sales_Executive,Married,137340,0.0,13,0,3.0,3,2,1,2,3,4,1.0,4.0,3.0,1,1,1,1,1
0,42,Travel_Rarely,Research_Development,14,1,Technical_Degree,Female,2,Research_Scientist,Married,199990,2.0,23,1,17.0,6,5,1,3,4,4,4.0,4.0,3.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,13,3,Life_Sciences,Female,3,Sales_Executive,Married,22790,3.0,12,1,8.0,3,6,0,2,3,3,2.0,3.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,7,3,Life_Sciences,Male,1,Sales_Representative,Married,20890,5.0,16,0,28.0,2,2,2,2,3,4,3.0,2.0,4.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,1,3,Life_Sciences,Male,3,Healthcare_Representative,Married,167920,3.0,12,1,16.0,3,13,4,8,3,3,3.0,4.0,3.0,1,1,1,1,1
0,37,Travel_Frequently,Research_Development,10,4,Life_Sciences,Female,3,Human_Resources,Married,35640,5.0,11,0,10.0,1,5,0,0,3,3,4.0,3.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,1,1,Medical,Male,1,Sales_Executive,Single,44250,6.0,22,1,33.0,2,12,3,8,4,3,2.0,4.0,3.0,1,1,1,1,1
0,43,Travel_Frequently,Research_Development,1,3,Medical,Male,1,Laboratory _Technician,Married,52650,4.0,11,1,12.0,4,5,2,2,3,4,2.0,4.0,4.0,1,1,1,1,1
0,47,Travel_Rarely,Sales,12,4,Marketing,Female,3,Research_Director,Married,65530,0.0,15,0,8.0,2,7,7,7,3,3,3.0,4.0,2.0,1,1,1,1,1
0,37,Non-Travel,Research_Development,1,5,Medical,Female,2,Research_Scientist,Single,62610,1.0,12,0,10.0,1,10,0,9,3,3,2.0,3.0,4.0,1,1,1,1,1
0,50,Non-Travel,Research_Development,14,3,Medical,Female,1,Laboratory _Technician,Divorced,42980,1.0,20,1,31.0,6,31,14,7,4,4,3.0,2.0,4.0,1,1,1,1,1
0,39,Travel_Rarely,Research_Development,1,3,Other,Female,3,Human_Resources,Married,68040,8.0,14,1,13.0,3,5,0,4,3,1,2.0,3.0,4.0,1,1,1,1,1
0,33,Travel_Rarely,Sales,6,3,Life_Sciences,Male,2,Manufacturing_Director,Divorced,38150,3.0,11,1,7.0,3,4,0,3,3,4,1.0,4.0,2.0,1,1,1,1,1
0,29,Travel_Rarely,Research_Development,4,4,Life_Sciences,Female,4,Healthcare_Representative,Divorced,66730,6.0,12,1,8.0,2,4,0,3,3,4,2.0,4.0,4.0,1,1,1,1,1
0,44,Travel_Rarely,Research_Development,21,2,Life_Sciences,Male,2,Manufacturing_Director,Married,76390,1.0,14,0,8.0,6,8,7,1,3,3,3.0,2.0,3.0,1,1,1,1,1
0,28,Travel_Rarely,Sales,19,5,Life_Sciences,Female,1,Research_Scientist,Single,23280,1.0,11,2,4.0,3,4,0,2,3,3,4.0,4.0,2.0,1,1,1,1,1
0,43,Travel_Rarely,Sales,6,4,Marketing,Male,2,Sales_Executive,Divorced,48760,4.0,16,2,4.0,4,1,0,0,3,4,4.0,3.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,21,4,Medical,Male,1,Laboratory _Technician,Married,84740,0.0,14,0,17.0,3,16,4,11,3,4,4.0,4.0,4.0,1,1,1,1,1
0,47,Travel_Rarely,Research_Development,2,3,Life_Sciences,Male,2,Manufacturing_Director,Single,99810,1.0,21,1,3.0,3,3,1,2,4,2,3.0,2.0,3.0,1,1,1,1,1
0,28,Travel_Rarely,Research_Development,8,3,Life_Sciences,Female,3,Manager,Divorced,135910,5.0,20,1,6.0,2,2,2,2,4,4,2.0,3.0,4.0,1,1,1,1,1
0,27,Travel_Rarely,Research_Development,1,3,Medical,Male,1,Research_Scientist,Single,20580,1.0,14,1,1.0,5,1,0,0,3,4,4.0,4.0,4.0,1,1,1,1,1
0,34,Travel_Rarely,Research_Development,10,2,Technical_Degree,Male,2,Human_Resources,Divorced,88650,1.0,11,1,1.0,0,1,1,0,3,3,2.0,3.0,4.0,1,1,1,1,1
0,42,Travel_Rarely,Sales,9,1,Technical_Degree,Male,2,Human_Resources,Single,59400,7.0,16,0,10.0,2,5,0,3,3,2,4.0,4.0,3.0,1,1,1,1,1
0,33,Travel_Rarely,Sales,2,3,Marketing,Female,1,Sales_Executive,Single,59140,3.0,16,1,6.0,4,3,0,2,3,4,4.0,4.0,4.0,1,1,1,1,1
0,58,Travel_Rarely,Research_Development,2,4,Life_Sciences,Male,1,Research_Scientist,Divorced,26220,2.0,23,0,24.0,3,6,0,4,4,4,2.0,2.0,3.0,1,1,1,1,1
0,31,Travel_Rarely,Sales,1,3,Life_Sciences,Female,1,Sales_Representative,Married,121850,3.0,14,0,13.0,2,7,5,2,3,4,1.0,4.0,3.0,1,1,1,1,1
0,35,Travel_Rarely,Research_Development,2,1,Life_Sciences,Male,3,Healthcare_Representative,Married,106090,1.0,22,0,10.0,3,10,0,7,4,4,4.0,3.0,2.0,1,1,1,1,1
0,49,Travel_Rarely,Research_Development,20,2,Life_Sciences,Female,2,Sales_Executive,Married,43450,4.0,15,0,29.0,3,26,1,7,3,2,2.0,4.0,4.0,1,1,1,1,1
0,48,Travel_Rarely,Research_Development,1,4,Medical,Male,1,Research_Scientist,Married,21770,4.0,18,0,13.0,4,0,0,0,3,4,3.0,4.0,4.0,1,1,1,1,1
0,31,Non-Travel,Research_Development,1,2,Technical_Degree,Female,2,Sales_Executive,Married,27930,1.0,16,0,9.0,4,9,0,0,3,2,1.0,2.0,3.0,1,1,1,1,1
0,36,Travel_Rarely,Human_Resources,2,4,Technical_Degree,Male,1,Sales_Executive,Single,79180,2.0,12,2,8.0,3,6,0,1,3,4,3.0,4.0,3.0,1,1,1,1,1
0,38,Travel_Rarely,Sales,5,3,Other,Male,2,Sales_Executive,Married,87890,1.0,11,3,15.0,4,15,5,11,3,4,4.0,3.0,4.0,1,1,1,1,1
0,32,Non-Travel,Sales,14,3,Marketing,Male,1,Laboratory _Technician,Married,23890,6.0,12,1,5.0,4,3,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1
0,40,Travel_Rarely,Research_Development,1,4,Medical,Male,2,Research_Scientist,Divorced,192320,2.0,14,1,11.0,3,1,0,0,3,4,4.0,4.0,2.0,1,1,1,1,1
0,26,Travel_Frequently,Sales,9,3,Marketing,Male,2,Healthcare_Representative,Single,22670,1.0,19,3,7.0,2,7,0,7,3,3,4.0,4.0,3.0,1,1,1,1,1
0,41,Travel_Rarely,Research_Development,1,4,Medical,Male,1,Research_Scientist,Single,195170,2.0,13,0,20.0,5,18,2,17,3,4,2.0,4.0,4.0,1,1,1,1,1
0,36,Travel_Rarely,Research_Development,7,3,Life_Sciences,Female,2,Healthcare_Representative,Single,24360,4.0,13,0,16.0,3,11,3,9,3,3,4.0,2.0,4.0,1,1,1,1,1
0,31,Travel_Rarely,Research_Development,1,4,Life_Sciences,Male,4,Research_Director,Married,190680,0.0,12,0,10.0,1,9,8,5,3,4,3.0,4.0,4.0,1,1,1,1,1
0,40,Travel_Frequently,Sales,1,3,Marketing,Male,1,Research_Scientist,Divorced,39310,8.0,19,0,3.0,2,1,0,0,3,2,2.0,3.0,4.0,1,1,1,1,1
0,32,Travel_Rarely,Research_Development,19,3,Life_Sciences,Male,4,Laboratory _Technician,Married,37300,1.0,25,1,8.0,4,8,6,3,4,3,3.0,3.0,2.0,1,1,1,1,1
0,33,Travel_Rarely,Research_Development,1,4,Medical,Female,4,Manufacturing_Director,Single,44650,0.0,13,0,6.0,3,5,1,4,3,3,3.0,3.0,3.0,1,1,1,1,1
0,45,Non-Travel,Research_Development,6,1,Life_Sciences,Male,2,Sales_Executive,Married,33190,1.0,12,1,9.0,3,9,0,8,3,3,2.0,3.0,4.0,1,1,1,1,1
0,29,Travel_Frequently,Research_Development,23,1,Life_Sciences,Male,1,Sales_Representative,Married,192020,1.0,12,0,3.0,5,3,0,2,3,4,2.0,3.0,3.0,1,1,1,1,1
0,35,Travel_Rarely,Human_Resources,1,3,HR,Male,3,Laboratory _Technician,Married,136750,1.0,15,3,5.0,5,5,1,0,3,2,2.0,4.0,3.0,1,1,1,1,1
0,52,Travel_Rarely,Research_Development,4,4,Other,Male,1,Laboratory _Technician,Married,29110,2.0,17,2,26.0,3,9,7,8,3,4,4.0,3.0,3.0,1,1,1,1,1
0,53,Travel_Rarely,Research_Development,7,3,Technical_Degree,Male,1,Manager,Divorced,39200,6.0,16,1,22.0,3,17,15,2,3,4,3.0,3.0,4.0,1,1,1,1,1
0,30,Travel_Rarely,Sales,2,4,Marketing,Male,1,Sales_Executive,Divorced,64340,5.0,14,1,10.0,3,8,7,7,3,2,3.0,2.0,4.0,1,1,1,1,1
